Year,carrier,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,EU,units
2030,H2 pipeline,0.004964522351426124,6.111075212994981e-05,0.19540939565311433,5.193704160542943e-05,4.2639969303158716e-05,2.6480118377012674e-05,3.649898693508347e-05,9.377145580132527e-05,0.26596884049294955,2.982446531189499e-05,5.069361118326423e-05,0.15904159577240626,5.501211987231206e-05,1.7268930980081847,0.0028442278150768007,0.19108275664463034,5.180689754481793e-05,3.2726819093324056e-05,0.0197284131529546,0.6804709975488221,3.143839436730247e-05,2.993541956233299e-05,0.004520547778429147,0.010570892449101301,3.854988850094914e-05,3.2979216201813224e-05,0.6804674072921066,1.0115995445661573e-05,2.9725747532905203e-05,0.003046013669694136,0.15907121701380206,4.0511816801612186e-05,4.466105737029806e-05,0.0,"GW_lhv,h2"
2030,H2 pipeline retrofitted,0.010767449752932168,2.249137206471261,5.217082413290019e-05,4.0737972215922005,0.05001410444049111,0.11899523690805672,2.900197504704457,16.5230532648585,1.2470401943536658,0.006248308870645276,0.9139759259834359,0.0,0.4814637606693135,15.804484891413265,0.07787217160734573,0.29199305340007853,2.5063789471775624,0.6922476897851977,0.5305645973256958,0.014752517381281336,0.017316263345614407,0.016131665815276627,0.0,4.5209322596969205e-05,7.575220404978234,2.283021366844562,1.8095288739019626,0.0,0.9995236112876563,0.5119595630915348,0.30737685566992284,0.9638801266356825,3.893230955877594,0.0,"GW_lhv,h2"
2035,H2 pipeline,0.019644164742972207,5.537607575697749e-05,0.34621590141529174,3.8492581305172296e-05,0.1296577828656655,1.6672167342723136e-05,4.135534060536965e-05,5.5884857861382444e-05,0.54474819676493,7.259697181284508,9.436606720719623e-06,12.754440760903222,3.4069818031242085e-05,5.075547122665293,2.9220791649011235e-05,0.19107920203814102,3.749529740229705e-05,3.348691902560444,0.03894339151935286,6.175198306165909,2.4052205787076716e-05,5.855645369254284,0.15829671567520445,0.016626459403825282,2.6395503886184707e-05,4.730320430974771,4.359711895091027,2.8323299284283565e-06,2.5052417925964916e-05,0.1297899669936029,14.54399565747893,2.4811332656182074e-05,4.168466909298203e-05,0.0,"GW_lhv,h2"
2035,H2 pipeline retrofitted,0.24036470599109827,3.784436312716477,0.2647780100022509,21.636398787998797,2.296922015533554,1.7832859256776072,5.551890768476882,19.086415479650412,4.704547120406922,1.4548885304835688,3.026182335619524,0.0,4.699190348353213,30.904589826783923,2.1236041749546253,0.4737623014291175,4.738309717248458,8.795948483345981,4.083463452890346,3.3610467605674965,0.17381801613560624,3.254834530549915,0.0,0.5249817139608222,12.28928455095517,2.976691507858451,3.760675374362843,0.0,3.370618503905036,1.0406084953972403,2.33499439338531,0.9828512590051183,6.7954133686876395,0.0,"GW_lhv,h2"
2040,H2 pipeline,0.40489961191680934,5.673168203066629e-13,0.34619837425187516,5.425149226948707e-13,0.12962666431184172,2.008715418049132e-13,3.9041060956410503e-13,8.064635263853156e-13,0.544688073769254,7.259697181284941,1.7427825065362113e-13,12.754440760903607,3.500926053943085e-13,5.075522364747464,0.024193092520440433,0.191051058732954,7.241527252593908e-13,3.348685481497729,0.038917059304705945,7.198257160512134,3.4508291340949563e-13,5.8556453692546,0.22019238629187876,0.18842616233267115,4.116390857873239e-13,5.702887188786089,5.382744133126943,7.565575642431163e-14,3.6370487759898785e-13,0.3052481356473769,15.516538820347911,3.745798464278545e-13,7.260117025854555e-13,0.0,"GW_lhv,h2"
2040,H2 pipeline retrofitted,1.4979483159613294,6.289959100315057,0.27789595624054414,23.6022671826796,5.908547015521278,1.9364190608604868,11.10313590036935,22.82068047525582,8.214202536581496,2.909787954765936,4.803142330621072,0.0,5.167321885735027,32.25523114210051,7.813118996058568,0.7023726495574351,10.933893569191442,10.146705793284267,4.542422679587292,4.620315784023396,0.2180638768911842,5.356082398206132,0.0,1.0499817139587462,13.42506538648417,2.9765312828451695,8.322850530557885,0.0,5.998797234135791,1.8921071792782451,4.362616130719175,1.4255935190625433,10.415526321458625,0.0,"GW_lhv,h2"
