node,carrier,2030,2035,2040,hist,units
FI,ammonia cracker,7.951770392249584e-07,4.315005531952204e-07,5.741608267573223e-15,0.0,"GW_lhv,nh3"
FI,ammonia store,0.002685649639604426,115.82376215900838,267.5114335364108,0.0,GW_e
FI,battery,0.00019230156776775374,80.50845221940101,80.50845221940293,0.0,GWh_e
FI,battery charger,6.27498093437239e-05,4.8149340919491115,5.554963882159808,0.0,GW_e
FI,battery discharger,6.274980934374126e-05,4.814934091950444,5.554963882161346,0.0,GW_e
FI,biomass,3924557.2751419563,14014961.845439984,19451384.261940513,0.0,GW_e
FI,co2 stored,0.002448764985053264,0.0015971972701505674,2.3876318915949148e-11,0.0,GW_e
FI,electricity distribution grid,15.17116933846145,15.171173032170808,15.17116933846146,0.0,GW_e
FI,gas_extraction,15.526347326963645,15.526347326963645,15.526347326963645,15.526347326963645,GW_lhv
FI,gas_stores,4118728.9458325887,14302539.814957807,19612876.378076825,0.0,GW_e
FI,helmeth,2.2079506142356406e-07,1.3325783612262848e-07,1.5449081024752483e-15,0.0,GW_e
FI,home battery,1.7320094510570114,3.121838472076645,3.1218384720768153,0.0,GWh_e
FI,home battery charger,0.3392551150543544,0.5174302175733022,0.5174302175733758,0.0,GW_e
FI,home battery discharger,0.34625080188024926,0.5281000043967594,0.5281000043968346,0.0,GW_e
FI,hydro,1.3868000000000003,1.3868000000000003,1.3868000000000003,1.3868000000000003,GW_e
FI,nuclear,3.37,3.37,0.0,3.37,GW_e
FI,offwind,0.0673177761465133,18.655981288381994,18.65596401157388,0.06730000000000001,GW_e
FI,onwind,6.463000880570054,66.84125879056361,66.80605175364643,5.544,GW_e
FI,ror,1.5369300000000001,1.5369300000000001,1.5369300000000001,1.5369300000000001,GW_e
FI,solar,3.160612555724551,7.283131997382028,11.405661964402992,0.5735999999999999,GW_e
FR,CCGT,7.318,0.0,0.0,7.318,GW_e
FR,H2 Electrolysis,0.6556563306622866,17.637371480611428,23.015702857080854,0.0,GW_e
FR,H2 Fuel Cell,4.979044302398746e-07,1.7971188008655016e-06,1.6774850319941304e-14,0.0,GW_e
FR,H2 Store,1.813154555488249e-05,1.2153294387644714e-05,2.1064795029312195e-13,0.0,"GWh_lhv,h2"
FR,Haber-Bosch,0.6377905858215341,1.8175078161674185,2.3129660897390183,0.0,"GW_lhv,nh3"
FR,OCGT,1.697455181586336e-06,0.0,0.0,0.0,GW_e
FR,PHS,4.9763,4.9763,4.9763,4.9763,GW_e
FR,Sabatier,8.194923466416928e-07,4.192796584821857e-07,5.464865005745396e-15,0.0,"GW_lhv,h2"
FR,ammonia cracker,6.720470363381359e-07,4.259271974502884e-07,5.745146392627219e-15,0.0,"GW_lhv,nh3"
FR,ammonia store,295.19841784515023,1478.5858234762916,1778.2847590772703,0.0,GW_e
FR,battery,16.636075945024267,128.02020498777904,229.06196731567135,0.0,GWh_e
FR,battery charger,5.433315890305711,21.77501368930856,38.964231902926954,0.0,GW_e
FR,battery discharger,5.433315890307214,21.77501368931459,38.96423190293774,0.0,GW_e
FR,biomass,4092545.624349435,14167502.509325393,19636143.663430095,0.0,GW_e
FR,co2 stored,0.00244876526697931,0.0015971964938910502,2.3876111705381582e-11,0.0,GW_e
FR,electricity distribution grid,88.71046198292424,88.71046420002992,88.71046198292426,0.0,GW_e
FR,gas_extraction,76.84162653258763,76.84162653258763,76.84162653258763,76.84162653258763,GW_lhv
FR,gas_stores,4125689.3036814826,14249643.785988612,19612098.130361214,0.0,GW_e
FR,helmeth,2.208416424394675e-07,1.3339024702725996e-07,1.5460058135310596e-15,0.0,GW_e
FR,home battery,6.529079342477827,20.31022554153334,20.310225541533736,0.0,GWh_e
FR,home battery charger,2.1323883465728612,6.633291874714374,6.633291874714428,0.0,GW_e
FR,home battery discharger,2.176359742734188,6.770075170001816,6.77007517000187,0.0,GW_e
FR,hydro,8.060550318471336,8.060550318471336,8.060550318471336,8.060550318471336,GW_e
FR,nuclear,14.83,9.55,0.0,14.83,GW_e
FR,offwind,5.668000297439199,11.274618003118675,17.40679669299685,0.4799999999999999,GW_e
FR,onwind,41.042566788224875,114.41852567604266,121.48219134682606,20.63798,GW_e
FR,ror,6.836243641193081,6.836243641193081,6.836243641193081,6.836243641193081,GW_e
FR,solar,49.17166246203399,212.3662880084263,274.54394457655343,17.023970000000002,GW_e
FR,urban central solid biomass CHP,0.57788445,0.57788445,0.35859095,0.57788445,GW_e
GB,CCGT,32.65322243214685,0.0,0.0,32.65322243214685,GW_e
GB,H2 Electrolysis,27.22333068358528,87.49468589949701,97.72221034944936,0.0,GW_e
GB,H2 Fuel Cell,1.0082671342465234e-06,1.069128462330748e-05,2.774140296473455e-14,0.0,GW_e
GB,H2 Store,121.98601991830323,10123.652820571877,11299.476325479496,0.0,"GWh_lhv,h2"
GB,Haber-Bosch,0.5044130519157828,1.1228375469001997,1.4109491140019876,0.0,"GW_lhv,nh3"
GB,OCGT,3.5032099565811064e-06,0.0,0.0,0.0,GW_e
GB,PHS,0.44,0.44,0.44,0.44,GW_e
GB,Sabatier,1.6389795177673064e-06,8.385578474469355e-07,1.0929621537892684e-14,0.0,"GW_lhv,h2"
GB,ammonia cracker,1.3575382128767202e-06,8.29630908310631e-07,1.1240962057831813e-14,0.0,"GW_lhv,nh3"
GB,ammonia store,320.6573320487997,962.6293944437028,967.7472424812178,0.0,GW_e
GB,battery,4.764863989667811,190.22009365402874,190.22009365403238,0.0,GWh_e
GB,battery charger,1.5561980027849636,12.942840270435221,15.667187927642432,0.0,GW_e
GB,battery discharger,1.5561980027853943,12.942840270438804,15.66718792764677,0.0,GW_e
GB,biomass,8185087.712710423,28335019.03997939,39272299.14025711,0.0,GW_e
GB,co2 stored,0.004897530098905635,0.0031943938703117695,4.775222376627683e-11,0.0,GW_e
GB,electricity distribution grid,56.726214706032806,56.884910905970386,56.88486128968936,0.0,GW_e
GB,gas_extraction,8199.703310058643,8199.703310058643,8199.703310058643,8199.703310058643,GW_lhv
GB,gas_stores,8260142.029891042,28601636.520413455,39227821.976127245,0.0,GW_e
GB,helmeth,4.4163469171103057e-07,2.665922298008206e-07,3.0907856252662515e-15,0.0,GW_e
GB,home battery,15.364083269228543,27.302188589027676,27.30218858902823,0.0,GWh_e
GB,home battery charger,4.25693697650209,6.989141090034795,6.989141090034895,0.0,GW_e
GB,home battery discharger,4.344718108174664,7.133262254545587,7.13326225454569,0.0,GW_e
GB,hydro,0.1383,0.1383,0.1383,0.1383,GW_e
GB,nuclear,2.69,1.32,0.0,2.69,GW_e
GB,offwind,40.996000679505066,77.78080117382362,80.703383172232,13.924000000000001,GW_e
GB,onwind,58.27873479919603,107.66602345111309,107.27797564916717,14.832000000000003,GW_e
GB,ror,8.7889,8.7889,8.7889,8.7889,GW_e
GB,solar,24.29218853721841,100.8648990122728,159.57303218433148,14.644901924934768,GW_e
GB,urban central solid biomass CHP,5.6603,5.5968,5.1887,5.6603,GW_e
GR,CCGT,7.056142334258649,0.0,0.0,7.056142334258649,GW_e
GR,H2 Electrolysis,0.35914784586096116,13.620125597337829,19.909061850198857,0.0,GW_e
GR,H2 Fuel Cell,4.375054884456042e-07,7.294753915738031e-07,7.841842076827494e-15,0.0,GW_e
GR,H2 Store,0.8772493031527164,682.61708287029,2009.335686983143,0.0,"GWh_lhv,h2"
GR,Haber-Bosch,0.0811234599598727,2.1876039864031034,3.48916650815315,0.0,"GW_lhv,nh3"
GR,OCGT,1.15596895763457e-06,0.0,0.0,0.0,GW_e
GR,PHS,0.699,0.699,0.699,0.699,GW_e
GR,Sabatier,8.195364488745125e-07,4.192782674785348e-07,5.46471887359104e-15,0.0,"GW_lhv,h2"
GR,ammonia cracker,6.723025778468514e-07,4.2978442689682116e-07,5.835951470162998e-15,0.0,"GW_lhv,nh3"
GR,ammonia store,40.90979786117865,1911.4158822509767,3347.2655969357806,0.0,GW_e
GR,battery,0.5470904796295262,23.67365459357398,29.40229489510171,0.0,GWh_e
GR,battery charger,0.1786789937622518,3.898484247670649,4.997046424563922,0.0,GW_e
GR,battery discharger,0.17867899376230126,3.8984842476717283,4.997046424565306,0.0,GW_e
GR,biomass,3924553.7291901438,14014961.791726766,19451384.285768393,0.0,GW_e
GR,co2 stored,0.002448765266084587,0.001597266567709641,2.3876417780595215e-11,0.0,GW_e
GR,electricity distribution grid,7.944667411090446,7.94466862455378,7.9446674110904585,0.0,GW_e
GR,gas_extraction,41.18808513408379,41.18808513408379,41.18808513408379,41.18808513408379,GW_lhv
GR,gas_stores,4100910.6769455355,14261357.424812527,19609671.869731355,0.0,GW_e
GR,helmeth,2.2081316635767353e-07,1.332753555908923e-07,1.5450469802759176e-15,0.0,GW_e
GR,home battery,9.503633579665955,9.503644512928119,9.503633579666138,0.0,GWh_e
GR,home battery charger,1.9877577383450622,2.0592991109370873,2.0592991109373293,0.0,GW_e
GR,home battery discharger,2.028746746339778,2.101763353985129,2.1017633539853757,0.0,GW_e
GR,hydro,2.566,2.566,2.566,2.566,GW_e
GR,offwind,3.5618228474055e-06,5.489538137264047,5.48953863604463,0.0,GW_e
GR,onwind,6.600000001381324,26.03536699591603,25.9028673524416,4.87913,GW_e
GR,ror,0.1031,0.1031,0.1031,0.1031,GW_e
GR,solar,19.21359953613947,36.44108098740758,44.68587859760589,5.55642,GW_e
H2,H2 pipeline,3.0586697600880743,33.85520104869794,36.25976269289799,0.0,GW_e
H2,H2 pipeline retrofitted,50.918341794914085,115.09921398374665,151.88324682846365,0.0,GW_e
HR,CCGT,0.276,0.0,0.0,0.276,GW_e
HR,H2 Electrolysis,7.801909701869839e-06,0.00030727155713029136,1.7751531745110614,0.0,GW_e
HR,H2 Fuel Cell,5.572793855922067e-07,2.666611398799388e-06,3.7369362338212454e-14,0.0,GW_e
HR,H2 Store,1.7943177242414272e-05,1.2280921211284793e-05,2.4621841486182565e-13,0.0,"GWh_lhv,h2"
HR,Haber-Bosch,0.17273052673010877,0.19968264644284778,0.2483322905472093,0.0,"GW_lhv,nh3"
HR,OCGT,2.559005712992346e-06,0.0,0.0,0.0,GW_e
HR,PHS,0.5187,0.5187,0.5187,0.5187,GW_e
HR,Sabatier,8.194907467603607e-07,4.192789925428539e-07,5.464851746401534e-15,0.0,"GW_lhv,h2"
HR,ammonia cracker,6.718099223763288e-07,4.390406462569782e-07,5.814647126907914e-15,0.0,"GW_lhv,nh3"
HR,ammonia store,44.1620860152907,160.07728644713666,228.3140846502374,0.0,GW_e
HR,battery,0.0006755641773776389,36.845010271201936,36.84501027124392,0.0,GWh_e
HR,battery charger,0.00021982485269918044,4.178317455272031,4.6160033236111735,0.0,GW_e
HR,battery discharger,0.0002198248526992413,4.178317455273186,4.61600332361245,0.0,GW_e
HR,biomass,3924554.591748777,14014961.845273787,19451384.311124984,0.0,GW_e
HR,co2 stored,0.0024487653187679876,0.001597266519189753,2.3876411177126697e-11,0.0,GW_e
HR,electricity distribution grid,2.570888217168653,2.570891686791189,2.5708882171687053,0.0,GW_e
HR,gas_stores,4118027.8123310492,14308163.48030414,19611452.205814734,0.0,GW_e
HR,helmeth,2.207998045699365e-07,1.3326692281622658e-07,1.5452370356082748e-15,0.0,GW_e
HR,home battery,1.3560097122144112,2.6902380389625757,3.3373771414099878,0.0,GWh_e
HR,home battery charger,0.27858217863652607,0.5823235719220411,0.7403272846600719,0.0,GW_e
HR,home battery discharger,0.2843267454552294,0.5943315068351237,0.7555933708657793,0.0,GW_e
HR,hydro,1.3276244585987262,1.3276244585987262,1.3276244585987262,1.3276244585987262,GW_e
HR,offwind,1.5101520159788036e-06,1.506523179245507e-06,2.376471916203579e-14,0.0,GW_e
HR,onwind,1.2940000179144613,1.2940017088732836,1.2940000179144868,1.0369000000000002,GW_e
HR,ror,0.27316773029167685,0.27316773029167685,0.27316773029167685,0.27316773029167685,GW_e
HR,solar,4.040439097258239,15.667966305977275,19.526415123096097,0.182,GW_e
HU,CCGT,2.8119,0.0,0.0,2.8119,GW_e
HU,H2 Electrolysis,1.005668150928784e-05,2.4794456264939084,6.655633081921553,0.0,GW_e
HU,H2 Fuel Cell,5.92570787871994e-07,2.2756660624523486e-06,3.482689145894582e-14,0.0,GW_e
HU,H2 Store,1.7946165246862713e-05,1.2519377544246993e-05,2.445568863692357e-13,0.0,"GWh_lhv,h2"
HU,Haber-Bosch,0.29861813594480285,0.3356678903557085,0.366273732625097,0.0,"GW_lhv,nh3"
HU,OCGT,3.94550315352262e-06,0.0,0.0,0.0,GW_e
HU,Sabatier,8.194933852275448e-07,4.1927880497435686e-07,5.464846321126411e-15,0.0,"GW_lhv,h2"
HU,ammonia cracker,6.723160259730406e-07,4.398139163198217e-07,5.834513275691957e-15,0.0,"GW_lhv,nh3"
HU,ammonia store,75.23195950477604,325.1286205472457,331.1870689326045,0.0,GW_e
HU,battery,2.2774376168975703,86.1901031920631,86.19010319207975,0.0,GWh_e
HU,battery charger,0.7438077121884812,9.774158200160505,9.774158200161917,0.0,GW_e
HU,battery discharger,0.7438077121886871,9.77415820016321,9.774158200164623,0.0,GW_e
HU,biomass,3924553.727142832,14014961.68349426,19451384.25939369,0.0,GW_e
HU,co2 stored,0.002448765465716195,0.0015971967865414534,2.3876455354935993e-11,0.0,GW_e
HU,electricity distribution grid,7.407081867461019,8.424792834221766,8.463751624561766,0.0,GW_e
HU,gas_extraction,26.811717961867622,26.811717961867622,26.811717961867622,26.811717961867622,GW_lhv
HU,gas_stores,4120826.2310716845,14263960.80104549,19611246.801932182,0.0,GW_e
HU,helmeth,2.2080932822088782e-07,1.332688591116215e-07,1.545358763273055e-15,0.0,GW_e
HU,home battery,2.089165180426011,3.4335386208489944,10.312432708068693,0.0,GWh_e
HU,home battery charger,0.6823184655031828,1.0470305728910807,1.850297280139756,0.0,GW_e
HU,home battery discharger,0.6963883677341945,1.068621103615753,1.8884517536679999,0.0,GW_e
HU,hydro,0.028,0.028,0.028,0.028,GW_e
HU,nuclear,1.8988999999999998,1.8988999999999998,0.0,1.8988999999999998,GW_e
HU,onwind,0.3350052096807348,17.26052621256007,19.466409773563726,0.335,GW_e
HU,ror,0.0197,0.0197,0.0197,0.0197,GW_e
HU,solar,12.852492411787566,35.497777424154734,45.36425921691718,2.986,GW_e
IE,CCGT,4.219,0.0,0.0,4.219,GW_e
IE,H2 Electrolysis,1.1114357245045194,18.15484336777144,20.221167327364057,0.0,GW_e
IE,H2 Fuel Cell,4.880032841899595e-07,1.9241775824823462e-06,1.0500573630604064e-14,0.0,GW_e
IE,H2 Store,1.841289357138746e-05,1.3455501552864422e-05,2.274255784745112e-13,0.0,"GWh_lhv,h2"
IE,Haber-Bosch,2.037439304519223e-06,0.20508113441513692,0.28504942344258455,0.0,"GW_lhv,nh3"
IE,OCGT,1.521177638101267e-06,0.0,0.0,0.0,GW_e
IE,PHS,0.392,0.392,0.392,0.392,GW_e
IE,Sabatier,8.194922576949996e-07,4.1927822711049376e-07,5.464813970867984e-15,0.0,"GW_lhv,h2"
IE,ammonia cracker,8.217290568997164e-07,4.170052363602537e-07,5.661095003314829e-15,0.0,"GW_lhv,nh3"
IE,ammonia store,0.0026833025124450936,130.22144110575218,214.51213755248818,0.0,GW_e
IE,battery,1.167283668781858,5.931281009095149,5.9312810090965575,0.0,GWh_e
IE,battery charger,0.3812332452727563,0.3813292471631471,0.38132839877456504,0.0,GW_e
IE,battery discharger,0.38123324527286184,0.38132924716325267,0.3813283987746705,0.0,GW_e
IE,biomass,3924557.257114495,14014961.84495361,19451384.3125691,0.0,GW_e
IE,co2 stored,0.002448764923627485,0.0015973049021962974,2.3876112333210507e-11,0.0,GW_e
IE,electricity distribution grid,7.495731151845636,8.02347317166078,8.023473171660791,0.0,GW_e
IE,gas_extraction,2166.303929904731,2166.303929904731,2166.303929904731,2166.303929904731,GW_lhv
IE,gas_stores,4133450.877523323,14258493.836969312,19614824.784461554,0.0,GW_e
IE,helmeth,2.2078201193537532e-07,1.3326644735451937e-07,1.5452589119075432e-15,0.0,GW_e
IE,home battery,2.0128318276661505,3.2923068548845595,3.2923068548848153,0.0,GWh_e
IE,home battery charger,0.6573881124364027,0.9303529359604091,0.9303529359604576,0.0,GW_e
IE,home battery discharger,0.6709439326837537,0.9495374890849451,0.9495374890849946,0.0,GW_e
IE,hydro,0.001,0.001,0.001,0.001,GW_e
IE,offwind,3.5000010509722266,10.96496394714281,10.939763990581087,0.0252,GW_e
IE,onwind,6.000000075739717,33.8243247453442,33.8243248399192,4.59384,GW_e
IE,ror,0.216,0.216,0.216,0.216,GW_e
IE,solar,5.028248633862958e-05,4.189273324580324,8.378530143096365,0.0,GW_e
IT,CCGT,48.0357,0.0,0.0,48.0357,GW_e
IT,H2 Electrolysis,0.15139096345191227,0.6758859671224312,15.739125698852137,0.0,GW_e
IT,H2 Fuel Cell,8.629744948170282e-07,0.36575005799062993,0.3657489900241702,0.0,GW_e
IT,H2 Store,4.005072611889682e-05,2.72173433764024e-05,5.170984107811604e-13,0.0,"GWh_lhv,h2"
IT,Haber-Bosch,0.3163968552431968,2.943723820074927,4.757801154472653,0.0,"GW_lhv,nh3"
IT,OCGT,2.329786107634027e-06,0.0,0.0,0.0,GW_e
IT,PHS,7.576899999999999,7.576899999999999,7.576899999999999,7.576899999999999,GW_e
IT,Sabatier,1.6389861564012824e-06,8.385572999946864e-07,1.0929646686618426e-14,0.0,"GW_lhv,h2"
IT,ammonia cracker,1.350726729120659e-06,8.511475424088388e-07,1.165717671286031e-14,0.0,"GW_lhv,nh3"
IT,ammonia store,69.17044930526572,2420.8039457555537,4100.718806837614,0.0,GW_e
IT,battery,1.50150898111846,187.5097785863277,296.3809444235268,0.0,GWh_e
IT,battery charger,0.49039071072200274,28.12109624884682,46.28026253287472,0.0,GW_e
IT,battery discharger,0.49039071072213847,28.121096248854602,46.280262532887534,0.0,GW_e
IT,biomass,7849108.808516922,28029923.659943055,38902768.611960396,0.0,GW_e
IT,co2 stored,0.0048975308908694535,0.003194512611016874,4.775273227436953e-11,0.0,GW_e
IT,electricity distribution grid,55.48729213909603,55.66483580662281,55.66483282146013,0.0,GW_e
IT,gas_extraction,112.49286572696768,112.49286572696768,112.49286572696768,112.49286572696768,GW_lhv
IT,gas_stores,8230906.874126936,28544011.588093687,39225365.706103,0.0,GW_e
IT,helmeth,4.4164676236330296e-07,2.665365823397544e-07,3.0903904948606383e-15,0.0,GW_e
IT,home battery,26.142989769404664,60.42294622826673,60.422946228267236,0.0,GWh_e
IT,home battery charger,8.538260017890117,15.56316417662219,15.563164176622323,0.0,GW_e
IT,home battery discharger,8.714325139601394,15.884087923290506,15.884087923290641,0.0,GW_e
IT,hydro,4.13086178343949,4.13086178343949,4.13086178343949,4.13086178343949,GW_e
IT,offwind,0.8966931751309624,2.5166153698732767,2.5166024945889935,0.02669285445304851,GW_e
IT,onwind,17.520000304879662,34.84060036531076,33.77576939029537,11.74973,GW_e
IT,ror,7.42449,7.42449,7.42449,7.42449,GW_e
IT,solar,101.98098252825926,185.8878618240848,240.94223115228263,25.074544949742897,GW_e
LT,CCGT,1.148,0.0,0.0,1.148,GW_e
LT,H2 Electrolysis,6.5646989132276916e-06,0.24056528150566808,0.24056528150650813,0.0,GW_e
LT,H2 Fuel Cell,6.587487569406306e-07,2.580748005052052e-05,4.433360376446183e-13,0.0,GW_e
LT,H2 Store,1.8060137585565797e-05,1.3462049419341982e-05,2.3107747894712586e-13,0.0,"GWh_lhv,h2"
LT,Haber-Bosch,0.5123213497646395,0.7234653662728135,0.8928242122358091,0.0,"GW_lhv,nh3"
LT,OCGT,1.2912901547091327e-05,0.0,0.0,0.0,GW_e
LT,PHS,0.9,0.9,0.9,0.9,GW_e
LT,Sabatier,8.194915567220454e-07,4.1927770868067947e-07,5.464802869961325e-15,0.0,"GW_lhv,h2"
LT,ammonia cracker,6.691888707756442e-07,4.293425278454246e-07,5.7391709923231326e-15,0.0,"GW_lhv,nh3"
LT,ammonia store,47.57565784719441,604.0328721805093,658.2163189779411,0.0,GW_e
LT,battery,0.00017608505195940412,0.0003357785070461268,3.5100676734334254e-12,0.0,GWh_e
LT,battery charger,5.745227015849287e-05,3.8014547327420005e-05,4.002920273860614e-13,0.0,GW_e
LT,battery discharger,5.7452270158508775e-05,3.801454732743053e-05,4.002920273861722e-13,0.0,GW_e
LT,biomass,3924557.2640268984,14014961.68951567,19451384.55327974,0.0,GW_e
LT,co2 stored,0.0024487649109999053,0.0015972983149832598,2.387652413691625e-11,0.0,GW_e
LT,electricity distribution grid,1.6971816998897087,1.6971926268785078,1.7795179767173404,0.0,GW_e
LT,gas_extraction,21.70269105282372,21.70269105282372,21.70269105282372,21.70269105282372,GW_lhv
LT,gas_stores,4121443.687562511,14282781.517746203,19614015.210021053,0.0,GW_e
LT,helmeth,2.2079141636109328e-07,1.3326636758409108e-07,1.5451389630208157e-15,0.0,GW_e
LT,home battery,0.4654499741538212,1.0388515367882745,1.1739277701546171,0.0,GWh_e
LT,home battery charger,0.15201537949204277,0.2601193355636579,0.27801558159159656,0.0,GW_e
LT,home battery discharger,0.15515004700464755,0.2654831851512216,0.2837484647677934,0.0,GW_e
LT,offwind,0.7000000009436592,0.7000039068084982,0.7000000009437463,0.0,GW_e
LT,onwind,0.9990001034219188,0.9990027944070136,0.999000103421973,0.813,GW_e
LT,ror,0.101,0.101,0.101,0.101,GW_e
LT,solar,2.3629692964207942,5.164128304088735,6.799653184330372,0.3969,GW_e
LU,H2 Electrolysis,4.563061479827663e-06,1.2367588338350145e-05,2.792536674010689e-13,0.0,GW_e
LU,H2 Fuel Cell,6.707216808208162e-07,0.02554934490101926,0.025549344901104276,0.0,GW_e
LU,H2 Store,1.7990012117578773e-05,1.1777750715367557e-05,2.005764237332464e-13,0.0,"GWh_lhv,h2"
LU,Haber-Bosch,1.8266501715308847e-06,9.991932506838546e-07,1.348773756959589e-14,0.0,"GW_lhv,nh3"
LU,OCGT,2.802113663203982e-05,0.0,0.0,0.0,GW_e
LU,PHS,2.582,2.582,2.582,2.582,GW_e
LU,Sabatier,8.194896693814393e-07,4.1927905223990745e-07,5.46485339152992e-15,0.0,"GW_lhv,h2"
LU,ammonia cracker,7.971245022414386e-07,5.810766358470097e-07,8.01898642888932e-15,0.0,"GW_lhv,nh3"
LU,ammonia store,0.002687320424214,0.0017616547816019742,2.632648058482636e-11,0.0,GW_e
LU,battery,2.422744226621497,2.523849984485362,2.523849984489892,0.0,GWh_e
LU,battery charger,0.41212476862724845,0.41215597516555197,0.42931560064811014,0.0,GW_e
LU,battery discharger,0.41212476862736247,0.412155975165666,0.4293156006482289,0.0,GW_e
LU,biomass,3924553.7050453634,14014961.773627613,19451384.452627357,0.0,GW_e
LU,co2 stored,0.00244876512755432,0.0015972310277478146,2.387625707538181e-11,0.0,GW_e
LU,electricity distribution grid,1.4199078334625042,1.5154260743188013,1.5618533130171695,0.0,GW_e
LU,gas_stores,4121452.479390637,14253407.594664037,19612061.361635,0.0,GW_e
LU,helmeth,2.2079051475600903e-07,1.332687941734846e-07,1.5459024749952533e-15,0.0,GW_e
LU,home battery,0.13968587560956497,0.14414689973891218,0.19053042851723692,0.0,GWh_e
LU,home battery charger,0.04562110738282392,0.04707812099259469,0.062226977378934775,0.0,GW_e
LU,home battery discharger,0.046561847745278356,0.04804890603370751,0.06351014283922657,0.0,GW_e
LU,onwind,0.4275700274162641,0.4135730606657585,0.392570027416425,0.17301000000000002,GW_e
LU,ror,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,GW_e
LU,solar,0.8932742086731044,1.4732891520476976,2.0532549699958746,0.31329,GW_e
LV,CCGT,1.087,0.0,0.0,1.087,GW_e
LV,H2 Electrolysis,7.5583161213319595e-06,3.021258109144612e-05,2.5676988682565616e-13,0.0,GW_e
LV,H2 Fuel Cell,6.572759697522715e-07,5.980714884482079e-06,3.757413697932935e-14,0.0,GW_e
LV,H2 Store,1.8048792294231067e-05,1.4763124617339264e-05,2.4196361405762994e-13,0.0,"GWh_lhv,h2"
LV,Haber-Bosch,1.8194238790740474e-06,0.20005394213724825,0.34665320434097713,0.0,"GW_lhv,nh3"
LV,OCGT,1.314131210504832e-05,0.0,0.0,0.0,GW_e
LV,Sabatier,8.194936969877808e-07,4.192791280396387e-07,5.464872697358084e-15,0.0,"GW_lhv,h2"
LV,ammonia cracker,7.888393218036032e-07,4.3042570112085365e-07,5.77790354804866e-15,0.0,"GW_lhv,nh3"
LV,ammonia store,0.002682819420944022,165.0494433030182,248.04837206527498,0.0,GW_e
LV,battery,0.00017637686679887143,1.220504303975043,1.2205076776343649,0.0,GWh_e
LV,battery charger,5.755864845775339e-05,0.13840838135926664,0.13840838136012518,0.0,GW_e
LV,battery discharger,5.755864845776932e-05,0.13840838135930494,0.1384083813601635,0.0,GW_e
LV,biomass,3924557.1713175015,14014961.844255524,19451384.177844502,0.0,GW_e
LV,co2 stored,0.002448764888716173,0.0015973027446135686,2.387651796026648e-11,0.0,GW_e
LV,electricity distribution grid,1.6071140370085084,1.7469568217226625,1.920165794906633,0.0,GW_e
LV,gas_extraction,13.457667839999997,13.457667839999997,13.457667839999997,13.457667839999997,GW_lhv
LV,gas_stores,4123708.796716783,14278292.91983929,19612870.657417595,0.0,GW_e
LV,helmeth,2.2079281451788709e-07,1.3326719193977543e-07,1.5456357100690407e-15,0.0,GW_e
LV,home battery,0.04109044688613369,0.8978786532043265,1.1284751456199638,0.0,GWh_e
LV,home battery charger,0.013417602066070669,0.17442908676058394,0.2408971820520316,0.0,GW_e
LV,home battery discharger,0.01369428276399816,0.17802594119300238,0.2458646568758278,0.0,GW_e
LV,offwind,0.13000003701432572,0.13000230587564798,0.13000003701436763,0.0,GW_e
LV,onwind,0.1857900017027841,0.18579325518674253,0.16179000170298688,0.12192,GW_e
LV,ror,1.5360999999999998,1.5360999999999998,1.5360999999999998,1.5360999999999998,GW_e
LV,solar,1.863457078765174,3.675852894352914,5.488242525377487,0.05106,GW_e
ME,H2 Electrolysis,0.023701686731796,0.5745270959607981,0.871994948112568,0.0,GW_e
ME,H2 Fuel Cell,5.19280301705689e-07,9.704708636860962e-07,1.1770215427388226e-14,0.0,GW_e
ME,H2 Store,1.9317349035697803e-05,1.2978886269859105e-05,2.9925027410856665e-13,0.0,"GWh_lhv,h2"
ME,Haber-Bosch,0.005951490806427389,0.1700034841218611,0.2803300141150131,0.0,"GW_lhv,nh3"
ME,OCGT,2.0801666514530977e-06,0.0,0.0,0.0,GW_e
ME,Sabatier,8.195027188293078e-07,4.1927779423352595e-07,5.464799574343509e-15,0.0,"GW_lhv,h2"
ME,ammonia cracker,6.726869563177106e-07,4.380786310708582e-07,5.89896818478998e-15,0.0,"GW_lhv,nh3"
ME,ammonia store,2.7595613333243136,150.86063699704968,275.2722304393186,0.0,GW_e
ME,battery,0.0013901016896090618,0.306416013163911,0.7259573905149482,0.0,GWh_e
ME,battery charger,0.00041396418751870625,0.05211795904238246,0.12348785984472452,0.0,GW_e
ME,battery discharger,0.00041396418751882085,0.05211795904239689,0.1234878598447587,0.0,GW_e
ME,biomass,3924553.8609123332,14014961.772571297,19451384.256705962,0.0,GW_e
ME,co2 stored,0.0024487652629955844,0.0015972751078668628,2.387641260386687e-11,0.0,GW_e
ME,electricity distribution grid,0.6064908770729583,0.6064917543084939,0.6064908770729712,0.0,GW_e
ME,gas_stores,4113637.2376226196,14319282.494076911,19610730.870214283,0.0,GW_e
ME,helmeth,2.2080629516186343e-07,1.3326757861641124e-07,1.545546054986962e-15,0.0,GW_e
ME,home battery,0.4735218854983049,0.4735328531125118,0.47352188549852026,0.0,GWh_e
ME,home battery charger,0.08536343098790194,0.08536945114847885,0.08536343098803997,0.0,GW_e
ME,home battery discharger,0.08712368692237642,0.08712983122303604,0.0871236869225173,0.0,GW_e
